Athlete_ID,Timestamp,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z,Heart_Rate,Event_Label,Acc_X_filt,Acc_Y_filt,Acc_Z_filt,Gyro_X_filt,Gyro_Y_filt,Gyro_Z_filt,Heart_Rate_clean,AccMag,GyroMag
A001,2025-05-11 12:14:55.617747,-0.1063412430805277,-2.702323580028409,-0.0027274600577076,-89.18661222447442,147.98359053859343,-36.54270206168874,87.0,Stop,1.574576535591164,-0.11675809034625428,0.26096911203881185,-64.82434668146533,-25.95940831451272,-63.47817510443761,135.79739069393983,1.600321403822964,94.36930389331077
A001,2025-05-11 12:14:55.717747,2.161723588887294,2.902151150503059,0.0229162219712755,-15.927226969875877,-152.73372769327486,-175.41398039860258,168.0,Sprint_Mid,1.3918538642590168,0.4990815635969085,0.34407770509066044,-25.57392138533837,-72.67199780684979,-111.39363504549702,134.17408999715778,1.518133411039869,135.43923600239197
A001,2025-05-11 12:14:55.817747,0.9407640277801907,0.6614938697388291,1.2501536162319669,57.73911849768382,-138.85391478874195,-75.21160270476733,123.0,Start_Run,1.0503568663351852,1.0744452474019575,0.2009000019992297,-16.770406789615237,-52.35239315551487,-87.35004551813365,132.629748594734,1.5159297302729484,103.20876932227607
A001,2025-05-11 12:14:55.917747,2.0578344122913794,1.4814219321331397,-1.7908379824905454,-57.128673423638375,167.9813972151171,33.89736883667453,168.0,Stop,0.3874488085350929,1.2797102434046321,0.05704388327904547,-26.297412320307323,28.61309624767643,-18.189613026452196,131.1815363410727,1.3382932753808334,42.90833478096215
A001,2025-05-11 12:14:56.017747,-2.7345343858931503,0.2149670366966534,1.237390225406747,-133.0122962078893,50.0204238679413,-8.2988041717675,92.0,Sprint_Mid,-0.12693824344224366,1.2939845019886762,0.09547128540066027,-12.579624077906109,114.64339270195354,35.35602551717221,129.81605346037088,1.3036962742031362,120.6291961861916
A001,2025-05-11 12:14:56.117747,1.3048416555984683,0.944840011149755,0.4226984092340671,179.0518253578934,172.96530150764784,13.72144517802775,100.0,Jump_Takeoff,0.09164663494001024,1.1866810986446408,0.18118034282240958,29.816678391275385,157.21132602517608,36.201418324466815,128.5030799185389,1.2039258499598406,164.0578496433072
A001,2025-05-11 12:14:56.217747,1.2158367840401043,2.999548960999059,-0.3882520110280083,-25.88656441502025,123.33181659612028,109.9811200535508,170.0,Start_Run,0.8262998633738926,0.7375102726274011,0.18841723293507523,58.38210850448287,150.18574961761453,-0.8103048853141188,127.21064623540671,1.1234740406923374,161.13623607258913
A001,2025-05-11 12:14:56.317747,-0.2206221755458264,-1.0563652790357052,0.652382895509092,135.44038552739073,138.15988495509117,-140.94059577464216,178.0,Landing,1.1239768674116428,0.028154409478968835,0.2577441577350148,41.53717070806039,118.08015521497313,-32.63068874852817,125.91899135492433,1.1534941352673325,129.35618057992443
A001,2025-05-11 12:14:56.417747,2.2893375664080065,-2.323729903506546,-0.078461110085338,-110.02713362419078,129.97983283833292,-88.75103590236118,139.0,Start_Run,0.35736936195659363,-0.4103885115444418,0.5369263525841903,-1.860013829073449,87.38539234090513,-36.759152541502715,124.63073552259846,0.7644746558076909,94.82036564782764
A001,2025-05-11 12:14:56.517747,-2.4235441461698635,2.0066997440865784,1.5151119634221724,-14.216702433055644,-25.48411936498809,143.04202760475675,123.0,Stop,-0.9646289310026585,-0.2814107936456381,0.8655686829771984,-32.945270961923235,65.15900458509444,-27.06643980618903,123.37493028445449,1.3262391014664292,77.86962771875152
A001,2025-05-11 12:14:56.617747,-0.5055056848070048,0.2437013062475959,0.4638385091384869,36.90408151913593,50.44730954073199,-82.1632688374329,97.0,Jump_Takeoff,-1.6010716839175716,0.12198360924011883,0.9400733047635147,-37.55797805763975,35.7018532884403,-19.123372738695558,122.2041984053188,1.860658043890626,55.23520099457002
A001,2025-05-11 12:14:56.717747,-2.8438227010971904,-1.5777509464879198,1.6451429502859485,-93.58616924490607,82.47718209415541,-89.31302446772825,104.0,Stop,-0.8717638813834461,0.38732472427418174,0.7351443090412952,-26.888055497691212,-11.914572638222264,-8.064002639458797,121.18637569102206,1.2043379351471932,30.495125973958455
A001,2025-05-11 12:14:56.817747,2.822302936754925,1.8431194087033749,-0.8357807825638073,-6.513022270862905,-74.89189416568732,35.00782859595037,84.0,Sprint_Mid,0.5305071547351382,0.44738147653299953,0.5600764134721953,-12.797717686476183,-52.66525004382157,2.6179180056308997,120.39363251986997,0.8917811478708754,54.26106923794627
A001,2025-05-11 12:14:56.917747,-0.7278560200019863,1.1693225148436808,1.9055672817092777,15.929897218429858,-168.40928804855872,42.81204824449978,135.0,Accel,1.2108151198388812,0.5263369462300578,0.6400173873251548,2.0545270710014876,-50.79266682798672,-13.24000701374246,119.89220409068378,1.4672171248577166,52.530123459861485
A001,2025-05-11 12:14:57.017747,2.6140311784903547,-0.648636474384519,-0.5828055650993758,54.27842032137968,9.71503859751408,-45.19804408616346,138.0,Start_Run,0.5951677945846539,0.7857497396065594,0.8107216048610216,17.086994054370557,-21.053983709130257,-60.419937294993446,119.73476310794085,1.276282444285342,66.22540614121863
A001,2025-05-11 12:14:57.117747,-1.169344858727507,0.5198580746738068,2.4888908951473665,-64.56069855977402,115.21001601555304,-176.58895274578924,118.0,Landing,-0.41052956445387145,0.9791455470699711,0.7987593998252301,23.30989247545058,-20.239821591938586,-96.67814285057509,119.95591280070946,1.3286373110999106,101.48726407942414
A001,2025-05-11 12:14:57.217747,-2.025296832932011,2.9148235363415296,-0.2148262654702137,35.051066985798315,-122.26555256213048,-75.82388368610597,110.0,Landing,-0.4676266498727556,0.5766689647492332,0.7014603141714031,1.59786387800173,-59.75711628561184,-86.88966879086536,120.57014041421847,1.0214050866006164,105.46696477253454
A001,2025-05-11 12:14:57.317747,2.422349522242845,-1.9365828133658796,1.093375605459504,10.966680014693535,-150.0502763334574,-77.30508170104817,135.0,Stop,0.6095300290745576,-0.5266306110997033,0.8852229692703221,-56.060958886842876,-75.02327243292292,-57.676749743958325,121.57126766876443,1.1968652230784564,109.99059041065313
A001,2025-05-11 12:14:57.417747,0.6301858061112515,-2.268965331873068,0.2917986641175965,-175.70221201649431,0.4358704948889453,71.10787989890699,106.0,Landing,1.6440437332757967,-1.622109473242792,1.3472855756427575,-119.68796551350526,-12.67555637324252,-57.33059649888747,122.93268332727202,2.6738170024222794,133.31420071789623
A001,2025-05-11 12:14:57.517747,2.6322648985021626,-0.2474668080632742,2.630497653744372,-141.3365674711923,161.96493399103252,-140.68904420687517,176.0,Start_Run,1.5130046540572497,-1.820943215529914,1.56350926099239,-137.08534614216342,90.00823914616335,-77.9454095765447,124.6079204652447,2.8371779088721754,181.57467366118271
A001,2025-05-11 12:14:57.617747,0.2981055351194173,-2.531374175874523,2.658978314762636,-144.22219957769036,127.740294445441,-179.88849651059786,122.0,Accel,0.40268665475057225,-0.9908961348841344,1.2445882821643215,-88.14897512952744,145.96161721768803,-67.39335683859925,126.53131169641463,1.6410459116500244,183.34912070463741
A001,2025-05-11 12:14:57.717747,-2.7939396938806897,0.9193876128410708,-1.9702598886926117,155.23080487369032,66.86170238724554,74.53219969218114,87.0,Stop,-0.5643527971905533,0.10087217842688426,0.8661576854387387,-5.836559604224714,115.20310664758138,-17.910751233159242,128.61879911207348,1.0387003476084813,116.73309821556091
A001,2025-05-11 12:14:57.817747,2.2845230283403097,0.2263954246992061,2.142505066885384,-82.45890906038065,91.9662167153686,26.8440853176171,104.0,Stop,-0.6445160922369779,0.5522627335779817,0.997573775910774,64.3868962131518,36.67610754136592,11.490974759993684,130.76963493455966,1.3097895092099068,74.98567709425468
A001,2025-05-11 12:14:57.917747,-1.6965991524453918,1.554545768376162,1.7057682287323583,152.1701942235722,-44.580560244812034,2.2506244190376776,125.0,Jump_Takeoff,-0.06468184875611839,0.1872355227711103,1.397046216733567,106.51317826684,-21.128052594711704,-19.88777021157632,132.87022273908104,1.41102055769413,110.3946337234605
A001,2025-05-11 12:14:58.017747,0.4258659149891954,-2.7660515717700296,1.5041353109323312,161.70619841019658,-54.47473596541201,-115.29111551822692,158.0,Stop,0.5271774713996015,-0.41191179405412837,1.2951098386191164,128.48217013145904,-23.060258769687138,-71.20236471988555,134.80097825724084,1.457702612510591,148.6916955243894
A001,2025-05-11 12:14:58.117747,2.506773756664079,1.0005363678442638,-0.1705044234346044,100.51384130599804,50.74967668396951,-158.18027143758715,173.0,Stop,0.7986116457800807,-0.7377929404452844,0.43467477610971705,132.04158631765907,13.567434943107395,-72.07772185212107,136.445763173052,1.1709232018934892,151.04388036465096
A001,2025-05-11 12:14:58.217747,-1.67118850180878,-2.482403153621421,-0.4996853101617056,42.47029686503066,59.5359752945428,166.58528810301243,137.0,Start_Run,0.8653402027273949,-0.9404144369030958,-0.5905363307406373,100.77252610468913,50.837751527245544,-10.748189477167369,137.70208440208344,1.407808984740711,113.38034474680036
A001,2025-05-11 12:14:58.317747,2.914641991185312,0.9280552834333676,-0.2746256537567912,139.74992130533735,70.0127071032214,-54.461802651474514,146.0,Sprint_Mid,0.9217437755955139,-1.3230457369133617,-1.0003524383720457,22.543262896666572,71.87797128869315,56.72808982029991,138.48990458594977,1.8975686050234364,94.30120695551268
A001,2025-05-11 12:14:58.417747,0.310740381476974,-2.6159995034856784,-2.182633330089306,-114.81094716914124,47.51355347399024,41.6843276328448,121.0,Landing,0.904000459817695,-1.5624683202830436,-0.5879362838511825,-75.8603123668951,83.77669392159298,69.83333175844382,138.75776722839635,1.898471268444023,132.8533614980067
A001,2025-05-11 12:14:58.517747,-0.2763596512153108,-2.4992873055732394,1.6286386145661649,-162.78611301238973,78.44918462018575,147.9150750688391,84.0,Start_Run,0.5347427595444306,-1.0003332467317738,0.20680683882627166,-135.52308804087755,88.7766678944747,20.12237297476676,138.4862689763319,1.1529898056736843,163.25658960273833
A001,2025-05-11 12:14:58.617747,0.8859575138417681,2.500939752140521,0.8564514024085508,-168.04926500203084,178.83453059510725,-144.37717139284743,166.0,Start_Run,-0.30339926617415314,0.27073998196051907,0.8609446162014008,-127.14702095284834,75.766507858483,-43.09643741669578,137.6897326646861,0.9521433110163481,154.15651646383554
A001,2025-05-11 12:14:58.717747,-1.4829827815512595,-0.6481133225582392,0.8756051088056296,-22.86455424922545,-89.80341878479383,-59.5993727238031,177.0,Stop,-1.2162881665246952,1.1611644108178114,1.225019134537,-90.88828365536078,44.72833092976468,-55.848721079779686,136.41671086103338,2.0804642686092114,115.67360692840391
A001,2025-05-11 12:14:58.817747,-1.4633574503962443,2.27508843534945,0.290840527052377,-77.34373605299349,156.63128027294425,68.70642316777773,105.0,Accel,-1.4480849913073714,0.7458101621438243,1.3288353834695663,-87.66038859261494,17.566084161051386,1.2710114825379344,134.74896354323965,2.102138534057015,89.41211613170856
A001,2025-05-11 12:14:58.917747,-1.7372266971479795,-0.8039196489590932,2.28208917511194,-132.55679929172032,-135.99569057237062,-2.169004210104248,172.0,Jump_Takeoff,-0.6149547681078943,-0.5616382834898337,1.046148929677468,-121.10178591355702,9.891381056184745,81.13281644702141,132.79774397716668,1.3371740766876063,146.10275793179852
A001,2025-05-11 12:14:59.017747,1.9250619814721317,-1.9312044180198007,1.1978080020081592,-170.14655083186727,70.62310822887633,165.75742941788053,153.0,Stop,0.7822330057048097,-1.3609007859778144,0.33533256586482635,-138.06236616602294,6.072014897163044,110.3370501159262,130.69633309512938,1.605112878964748,176.8399020146663
A001,2025-05-11 12:14:59.117747,2.315296425430466,-1.5918988026884986,-2.319236990851386,-160.76999810357617,38.98714094708285,77.527156500074,95.0,Jump_Takeoff,1.8552090906965188,-0.8477497745058415,-0.426122390821611,-102.46630337171075,-16.41912678507483,55.84670546646602,128.5886903557276,2.083761200890648,117.84644908738672
A001,2025-05-11 12:14:59.217747,1.3593527233455711,1.266136305613465,-0.7081760495003042,148.1145511817523,-80.16374089401201,-106.09907161690776,128.0,Start_Run,2.2401181396930867,0.2712329726888257,-0.824552194427314,-35.93567617799405,-43.97726174510975,-43.75369648571442,126.61530946459627,2.4024118977790905,71.69210785805898
A001,2025-05-11 12:14:59.317747,2.207963600016664,1.7555229602014109,0.4478524237310344,-149.88117238157406,-81.60755088466094,-72.82085469893391,104.0,Start_Run,2.1825447095813346,0.7005821585051458,-0.9541707084999485,19.33114865456062,-38.01702087996547,-112.34679657674846,124.89843070472044,2.482893173516834,120.16983767131315
A001,2025-05-11 12:14:59.417747,1.563887637468154,-1.908715811090476,-1.98248399507572,130.60801228634176,-0.6665625955559165,-91.46260286897432,115.0,Sprint_Mid,1.8581565596164937,0.12880073864796013,-1.150460632010754,45.38933691587483,4.8570088880852325,-105.87219255424911,123.52926006654862,2.1892681645080962,115.29398768906269
A001,2025-05-11 12:14:59.517747,2.351251001605326,0.7939358756654986,-0.9159297423598964,-6.034404494514774,90.81700594032225,-155.6995576059405,116.0,Landing,1.1287465256505076,-0.5193619122198537,-1.3909908062870004,42.96350952348173,37.96161607191108,-52.48496815248423,122.55953475993962,1.8651168698523197,77.72785425658402
A001,2025-05-11 12:14:59.617747,-1.0614675162326863,-0.8061470237747317,-2.7271322921637786,32.1123264349871,79.89262917441602,98.46690848715711,92.0,Start_Run,0.07509766586329261,-0.2896500258822459,-1.3992067033877633,8.961241871626576,29.20521776024233,-20.631584167145967,121.99883723920051,1.4308445742696698,36.863408219411774
A001,2025-05-11 12:14:59.717747,0.1830366005372581,0.3382289786724692,-0.0358350427987868,-32.442953758979655,-89.17502786592452,-35.75000462659841,128.0,Jump_Takeoff,-0.6809682072208982,0.7121889173476493,-1.1666197843007073,-56.16272110111205,9.29596560179577,-40.91204275003889,121.8178705469,1.527066624073845,70.10322003968203
A001,2025-05-11 12:14:59.817747,-1.251586402270531,2.105437932905998,-0.2491943391256574,-171.36145951197372,-1.9489495670475208,-149.5643992631557,177.0,Sprint_Mid,-0.5549694993615113,1.4961613853285574,-0.9549856797986934,-127.01156481225907,25.393738174540037,-68.16064317986053,121.95668896113982,1.859700966497143,146.36479362615876
A001,2025-05-11 12:14:59.917747,-0.365940052802344,1.782377299213377,-2.43817003531526,-114.36720350628978,170.58249539107732,2.1302423858500674,121.0,Sprint_Mid,0.20039906311789352,1.2690149665304324,-0.8990137055555683,-159.31588691912944,69.58981731528523,-37.995076886013855,122.33584344928227,1.5680511511278954,177.9548267577413
A001,2025-05-11 12:15:00.017747,2.246666329236957,-0.9494543862086235,-1.045391282139789,-167.368459962132,54.50412913233004,12.565722308326173,84.0,Start_Run,0.615897977155543,0.1950553633650678,-0.9251017461266821,-126.28354578874965,87.57290165200935,45.32587055682734,122.86799195560702,1.1283572810632299,160.22166389869378
A001,2025-05-11 12:15:00.117747,-1.052399356322097,-0.4856496080214278,1.094858274295908,-52.77659277324439,46.32117361138549,138.70177575933036,169.0,Stop,0.08436352189898362,-0.9082978803611692,-0.9018200326237888,-46.33086683350742,46.27072609317387,102.19559736981189,123.46802336734612,1.2827320899304595,121.37326491656398
A001,2025-05-11 12:15:00.217747,0.0170622638588131,-1.1154572685985318,-1.917101951591204,90.03026698151837,-106.3975225562892,67.53783635776557,98.0,Landing,-0.8823437121908092,-1.4340283523452482,-0.6533389709677309,31.933543529270658,-33.322109811689636,66.50929102158933,124.06072345814172,1.8060508167706295,80.95430808074757
A001,2025-05-11 12:15:00.317747,-2.201975874074053,-2.01926484999655,-0.9424223436108994,22.34307602118864,33.35902204805811,-4.965456637213208,170.0,Stop,-1.2345729311014444,-1.4020543608455271,-0.12390049514569941,74.58760784828617,-99.17387176196874,-34.35403789581792,124.58574398637317,1.8722387897038457,128.75934142630754
A001,2025-05-11 12:15:00.417747,-1.3387768982090602,-0.6139131891297938,1.0815937723714475,140.6922819529691,-165.21610545121982,-154.2460241194645,84.0,Accel,-0.6294084382928824,-1.1688628882419612,0.2931349531042288,86.53781441111558,-106.33009776204317,-105.51052290048129,124.99999550333295,1.3595306301937604,172.99524113648712
A001,2025-05-11 12:15:00.517747,2.8909032597890354,-0.7814676643193867,0.7547870377273855,-3.553609918825231,-128.5818194819642,-160.0042955858746,107.0,Start_Run,0.2256209892486992,-0.9805872042169428,0.028903738042901587,88.205297755159,-50.187942520830966,-88.063336758174,125.27793515813353,1.0066238234496612,134.36575236098687
A001,2025-05-11 12:15:00.617747,-2.134863216563081,-1.773577351406783,-1.5224056561152857,155.8853543269514,92.05708809639049,104.2917949135853,127.0,Jump_Takeoff,0.4826958418549866,-0.8944921230918839,-0.815958364292455,80.36302835311197,21.7640575573321,-13.657923548086586,125.41058992467946,1.3034183849694383,84.37078524635955
A001,2025-05-11 12:15:00.717747,2.0178592500940304,-0.5508415090954921,-1.4230618427256676,27.270030067311808,115.98584609402424,100.31477438696736,174.0,Jump_Takeoff,0.057561139844492536,-0.9821885113491544,-1.323370048949574,46.72312904990961,48.84063339845517,51.43813534378815,125.40413022965743,1.6490348216769903,84.93727112771325
A001,2025-05-11 12:15:00.817747,-2.773445162409596,-1.2560024304037365,-0.5178824175659766,18.095075229304054,-73.41716530504976,-76.41125548149667,103.0,Sprint_Mid,-0.48121392791322015,-1.3029425137624635,-0.786335018191153,-14.203572597240656,17.22535897121662,81.28488367777675,125.27827685480747,1.5961042570649946,84.29523581271991
A001,2025-05-11 12:15:00.917747,2.1688488740561658,-1.0236760680804218,-0.7911984601131707,-165.91238838581063,-62.32363568448494,139.81092580845507,104.0,Sprint_Mid,-0.6050611640936561,-1.564763864256374,0.35959020593455226,-78.34870921147075,-34.478035236441556,82.84158949500474,125.06434228327153,1.7157768151426234,119.12171967751216
A001,2025-05-11 12:15:01.017747,-2.190921824887657,-1.462123720434325,2.841043101441417,-43.157930805156894,23.75814177690907,73.54490485739268,146.0,Sprint_Mid,-0.26529238072463135,-1.164631880669646,0.9794867365172064,-118.42536185147134,-65.55142563190932,52.12235764067322,124.80279763489028,1.5447141262239388,145.04584067821423
A001,2025-05-11 12:15:01.117747,-0.3837046762686542,-1.3572120515885269,0.5360302677032864,-128.84149446027035,-86.61902132849188,16.64926833703987,107.0,Start_Run,0.13423709027056405,0.03972084756753822,0.5462907605390653,-122.3070493513183,-67.47866628669769,-12.263308861955682,124.54065669658793,0.5639423172507465,140.224011742287
A001,2025-05-11 12:15:01.217747,2.6143550943504845,2.526206319272029,-2.697497966218984,-117.68955378465536,-129.77983027339428,-78.75974360825376,117.0,Landing,0.16409945028390654,1.2013355134611796,-0.342525248297724,-91.24023902161173,-56.09215950064304,-69.47667526613918,124.32908158693064,1.2599441222561951,127.66409040996209
A001,2025-05-11 12:15:01.317747,-2.0929024839764745,1.8618188240008244,1.55927222423274,-5.606830499616365,13.597480006059442,-158.56411031910136,107.0,Sprint_Mid,-0.054311082254451325,1.2646802406173028,-0.788620402424087,-40.337422843961946,-51.29809825766327,-61.4188456101112,124.22131881233123,1.4914046881323049,89.61516145510275
A001,2025-05-11 12:15:01.417747,1.2997895385924654,-0.4441618066805199,-1.8589311868560447,-100.26369899274871,-20.50559691983588,96.56016168113337,169.0,Accel,0.15088053371966126,0.27989846598475415,-0.534663281632405,-3.316141860601567,-59.75888517042645,19.027120829658102,124.27059539936565,0.6220714681144609,62.80248785452896
A001,2025-05-11 12:15:01.517747,-0.0746078203264515,-0.7129499942089197,1.3132678823648103,138.19540031491744,-178.12349334830702,156.1019469229322,176.0,Accel,1.1132347508225697,-0.5735496777184728,0.03479957085123699,-11.599107459889748,-66.81750550460934,117.39577603487913,124.5271123355114,1.2527816463300312,135.57612830640974
A001,2025-05-11 12:15:01.617747,2.517151677114869,-1.2413287251992364,-1.0630056633811862,-156.26128029865671,41.417081484945925,125.727251147402,102.0,Start_Run,2.091944565129421,-0.3888339014570042,0.4112473205677083,-53.03041835106128,-52.203317600342544,176.81572706122444,125.03310789022142,2.167152100146853,191.83642244151716
A001,2025-05-11 12:15:01.717747,2.220858033310422,2.354557065216236,0.8624427502634795,9.17612287535428,-60.69848842925417,172.80014961575932,96.0,Accel,1.8991419272673105,0.49550236515346224,0.29263573350778754,-69.81737425841769,-16.621747649452878,180.2859402473588,125.81566568676614,1.9844138495542984,194.04578968412656
A001,2025-05-11 12:15:01.817747,1.2944642340028034,0.1307329028240649,0.1235989008178863,-153.46446527799225,4.39001163345813,116.18785117421773,101.0,Jump_Takeoff,0.3687535951469154,1.0790525222544256,-0.21609828453077834,-21.242642369296853,15.366995785082315,138.65271958506798,126.87845333974838,1.1606170894375794,141.10978372396465
